32.502345269453031,31.70700584656992
53.42680403327502,68.77759598163891
61.53035802563644,62.5623822979458
47.4756396347861,71.54663223356778
59.81320786951232,87.23092513368739
55.14218841394382,78.21151827079923
52.211796692214,79.64197304980874
39.299566694317065,59.171489321869515
48.10504169176825,75.33124229706306
52.55001444273382,71.30087988685035
45.41973014497376,55.16567714595912
54.35163488122892,82.47884675749792
44.16404949677335,62.00892324572583
58.16847071685779,75.39287042599494
56.72720805709661,81.43619215887864
48.95588856609372,60.723602440673965
44.6871962314809,82.89250373145371
60.297326851333466,97.37989686216608
45.618643772955835,48.84715331735507
38.81681753744564,56.877213186268506
66.1898166067526,83.87856466460275
65.41605174513407,118.59121730252248
47.48120860786787,57.25181946226897
41.57564261748702,51.391744079832314
51.84518690563943,75.38065166531236
59.37082201108952,74.76556403215137
57.31000343834809,95.45505292257472
63.61556125145331,95.2293660175553
46.737619407976965,79.05240616956559
50.55676014854777,83.43207142132371
52.22399608555305,63.35879031749788
35.56783004774663,41.41288530370056
42.43647694405564,76.61734128007404
58.16454011019286,96.76956642610821
57.50444761534178,74.08413011660252
45.44053072531998,66.5881444142286
61.89622268029126,77.76848241779302
33.09383173616396,50.71958891231208
36.43600951138687,62.124570818071774
37.675654860850734,60.81024664990221
44.55560838327536,52.682983366387774
43.31828263186572,58.569824717692875
50.07314563228904,82.90598148507051
43.870612645218365,61.42470980433912
62.99748074755309,115.24415280079528
32.66904376346719,45.570588823376085
40.166899008703695,54.084054796223604
53.57507753167366,87.99445275811041
33.86421497177824,52.725494375900425
64.7071386661213,93.57611869265824
38.119824026822805,80.16627544737096
44.5025380646451,65.10171157056033
40.59953838455232,65.56230126040037
41.720676356341286,65.28088692082282
51.0886346783368,73.4346415463243
55.0780959049232,71.13972785861894
41.3777265348952,79.10282968354986
62.49469742726979,86.52053844034715
49.203887540826,84.7426978078262
41.102685187349664,59.358850248624925
41.18201610516982,61.68403752483363
50.1863894948806,69.84760415824918
52.37844621923622,86.09829120577409
50.13548548628612,59.10883926769964
33.64470600619178,69.89968164362763
39.55790122290682,44.8624907111644
56.13038881687547,85.49806777884022
57.36205213323824,95.53668684646722
60.26921439399791,70.25193441977159
35.678093889410725,52.72173496477498
31.58811699813283,50.3926701350799
53.66093226167304,63.64239877565775
46.68222864947192,72.24725106866237
43.107820219102464,57.8125129761814
70.34607561504933,104.25710158543822
44.49285588085407,86.642020318822
57.50453330326841,91.4867780001101
36.93007660919181,55.23166088621284
55.805733357942735,79.55043667850762
38.954769073377065,44.8471242424676
56.901214702247074,80.20752313968275
56.868900661384046,83.14274979204346
34.33312470421609,55.72348926054392
59.04974121466681,77.63418251167785
57.78822399323067,99.05141484174827
54.28232870596741,79.12064627468001
51.088719898979136,69.58889785111847
50.28283634823073,69.51050331149439
44.21174175209011,73.68756431831729
38.00548800806069,61.36690453724013
32.940479942618296,67.17065576899512
53.691639571070056,85.66820314500154
68.76573426962166,114.85387123391394
46.230966498310245,90.12357206996742
68.31936081825536,97.91982103524285
50.03017434031214,81.53699078301504
49.23976534275376,72.11183246961566
50.039575939875995,85.23200734232566
48.14985889102886,66.22495788805463
25.128484647772304,53.45439421485053
